userid,utype,domain,followers,friends,total_tweets,years,per_rt,chars,chars_rt,commas,commas_rt,periods,periods_rt,quesmark,quesmark_rt,exmark,exmark_rt,colon,colon_rt,semi,semi_rt,punc,punc_rt,tagpermsg,tagpermsg_rt,mentpermsg,mentpermsg_rt,urlpermsg,urlpermsg_rt,percent_msgwithment,percent_msgwithment_rt,percent_msgwithtag,percent_msgwithtag_rt,percent_msgwithurl,percent_msgwithurl_rt,first,verb_phrase,noun_phrase,interj,stopwords,slang,sentiment,entity,active_vb,modal_vb,negative_vb,dt,num_en,org_avg_d,org_med,org_avg_d_np,org_med_np,org_avg_d_vp,org_med_vp,pot_org,rt_avg_d,rt_med,rt_avg_d_np,rt_med_np,rt_avg_d_vp,rt_med_vp,pot_rt,lexco,glowbe_glowbe_dist_minval,glowbe_glowbe_dist_min3val,glowbe_glowbe_dist_minval_rt,glowbe_glowbe_dist_min3val_rt,glowbe_us_count_minval,glowbe_us_count_min3val, topic_coherence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847205978,morethan100msgs,Fitness,16,168,93,1.676712329,1,0,138.6236559,0,0.043010753,0,1.838709677,0,0,0,0.043010753,0,3,0,0.010752688,0,4.935483871,0,7.602150538,0,1,0,1,0,1,0,1,0,1,0.042553191,0.042553191,1.29787234,0,0.106382979,0.063829787,0,1.063829787,0,0,0.042553191,0.085106383,47,0,0,0,0,0,0,0,2.516483516,2,2.311111111,2,3,0,0.344086022,0.013154534,None,None,0.270454797,0.454803914,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4383821130,between10-3msgs,Technology,134,309,16,1.95890411,0,115.25,0,0.3125,0,2.6875,0,0.125,0,0,0,1.6875,0,0.0625,0,4.875,0,0.625,0,1,0,0.9375,0,0.9375,0,0.4375,0,0.9375,0,0.111111111,0.888888889,3.444444444,0,1,0.555555556,0,0.666666667,0,0.444444444,0.444444444,0.777777778,9,5.375,5.5,2.625,2,4.6,4.5,0.9375,0,0,0,0,0,0,0,0.055325931,0.40355945,0.23324571,None,None,None,None,None,0.035728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4418105346,Random,Unknown,261,244,1,4.087671233,1,0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,2,2,0,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,5,5,3,3,3,3,1,0,None,None,0.30519627,0.563098254,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6222182733,morethan100msgs,Fitness,548,1325,424,0.21369863,0.858490566,84.7,113.6318681,0.133333333,0.337912088,1.383333333,0.991758242,0.05,0.115384615,0.316666667,0.266483516,1.583333333,1.524725275,0.05,0.063186813,3.516666667,3.299450549,0.016666667,2.601648352,0,1,1.366666667,0.368131868,0,1,0.016666667,1,1,1,0.404761905,1.180952381,3.423809524,0.471428571,2.285714286,0.833333333,0.30952381,0.433333333,0.261904762,0.457142857,0.847619048,0.671428571,210,4.8,4,3,2,4.842105263,3,0.866666667,5.488095238,5,3.174311927,2,5.334763949,3,0.791208791,0.003910379,0.445452668,0.262091408,0.451139742,0.272848467,1,1.333333,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3197001991,between100-10msgs,Technology,1687,1946,420,7.189041096,0.00952381,107.3052885,113,0.355769231,0.5,2.379807692,2.5,0.057692308,0.25,0.007211538,0,1.524038462,1.5,0.021634615,0,4.346153846,4.75,0.728365385,0.75,0.25,1.25,1.007211538,0.5,0.25,0.5,0.528846154,0.5,1,0.5,0.175059952,1.35971223,4.285371703,0.021582734,1.928057554,0.462829736,0.160671463,1.220623501,0.215827338,0.292565947,0.635491607,0.779376499,417,6.324519231,6,3.478365385,2,5.436619718,4,0.973557692,7.333333333,8,3.666666667,3,6.333333333,7,0.75,0.00483943,0.454202081,0.26779068,0.375847901,0.220562886,None,None,None,0.015023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7090191556,mentioned,Technology,7624,2136,48,7.610958904,0.208333333,74.94736842,103.4,0.342105263,0.3,0.789473684,1.2,0.289473684,0.2,0.078947368,0.1,0.394736842,1.6,0.052631579,0,1.947368421,3.4,0.026315789,0.1,1.315789474,1.4,0.052631579,0.4,0.815789474,1,0.026315789,0.1,0.052631579,0.4,0.333333333,2.051282051,3.897435897,0.358974359,4.717948718,1.051282051,0.435897436,0.205128205,0.58974359,0.461538462,1.512820513,1,39,6.315789474,5,3.085714286,2,5.454545455,4,0.736842105,8.111111111,6,3.888888889,2,7.375,4,0.9,0.009914687,0.530096529,0.319649377,0.472280635,0.286034197,2,59.666667,0.027702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995741609,mentioned,Science,308,33,2,3.717808219,0,43.5,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,1.5,0,0,0,1.5,0,0,0,1,0,0,0,0,0,0,0.5,1.5,1,0.5,1,0.5,0,0,0.5,1,0.5,2,2,2,2,2,0,0,0.5,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176035390,morethan100msgs,Fitness,15,156,95,1.673972603,1,0,138.8842105,0,0.010526316,0,1.810526316,0,0,0,0.031578947,0,3,0,0.010526316,0,4.863157895,0,7.715789474,0,1,0,1,0,1,0,1,0,1,0.041666667,0,1.375,0,0.208333333,0.0625,0,1.166666667,0,0,0.041666667,0.020833333,48,0,0,0,0,0,0,0,2.580645161,2,2.347826087,2,3.1,0,0.336842105,0.004681648,None,None,0.202662932,0.334792693,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654819227,Random,Unknown,6,27,1,1.536986301,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,3,0,4,1,0,0,0,1,2,1,1,5,5,2,2,4,4,1,0,0,0,0,0,0,0,0,0.687227407,0.437876264,None,None,40,282154,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8607005313,mentioned,Business,11063,437,20,5.060273973,0.05,118.2105263,140,0.421052632,0,1.105263158,0,0.210526316,1,1.052631579,0,0.789473684,1,0,0,3.578947368,2,0.263157895,0,0.526315789,2,0.631578947,0,0.315789474,1,0.263157895,1,0.631578947,1,0.684210526,3.105263158,5.842105263,0.421052632,7.105263158,2.157894737,1,0.631578947,1,0.526315789,1.684210526,1.473684211,19,9.052631579,9,4.578947368,3,7.777777778,7,0.947368421,11,11,9,9,10,10,1,0.04086304,0.592715615,0.355066744,0.608303721,0.362450233,283,287,0.00909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173611870,between100-10msgs,Technology,133,47,494,2.465753425,0,128.4878543,0,0.030364372,0,3.05465587,0,0.006072874,0,0.022267206,0,1.668016194,0,0,0,4.781376518,0,4.465587045,0,0,0,0.874493927,0,0,0,1,0,0.86437247,0,0.134615385,0.3,2.373076923,0.119230769,0.584615385,0.165384615,0.05,0.453846154,0.096153846,0.057692308,0.219230769,0.1,260,5.700854701,5,3.162393162,2,5.416666667,3,0.210526316,0,0,0,0,0,0,0,0.00285278,0.511597458,0.304520976,None,None,None,None,None,0.008086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148418547,Random,Unknown,931,539,1,3.679452055,1,0,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4,4,4,4,0,0,1,0,None,None,0.333256624,0.463721665,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464103108,between10-3msgs,Technology,24080,378,135,2.284931507,0.962962963,38.2,107.3846154,0,0.453846154,0.4,1.092307692,0,0.115384615,0,0.076923077,0.2,1.323076923,0,0.015384615,0.6,3.076923077,0,0.015384615,0.8,0.992307692,0,0.069230769,0.8,0.992307692,0,0.007692308,0,0.069230769,0.218181818,0.763636364,2.709090909,4.309090909,0.945454545,0.509090909,0.436363636,0.290909091,0.236363636,0.254545455,0.618181818,0.109090909,55,2.2,2,2,2,0,0,0.6,4.223076923,3,2.53125,2,5.32,0,0.946153846,0.01856801,0.64829746,0.35179886,0.63307066,0.403308206,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992502349,mentioned,Fitness,703,57,16,6.917808219,0,134.4375,0,0.375,0,1.0625,0,0,0,0,0,1.6875,0,0.5625,0,3.6875,0,4.625,0,0.875,0,1,0,0.625,0,0.9375,0,1,0,0.076923077,1.307692308,4.692307692,0.230769231,1.307692308,0.230769231,0.153846154,0.461538462,0.153846154,0.076923077,0.307692308,0.307692308,13,5.8125,6,3.533333333,3,4.75,3.5,1,0,0,0,0,0,0,0,0.012619048,0.350803761,0.2039028,None,None,1,48.666667,0.036385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356362545,between100-10msgs,Technology,2435,730,2,1.739726027,1,0,110.5,0,0,0,1.5,0,0,0,0,0,2,0,0,0,3.5,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,8.857142857,8,5.071428571,4.5,6.642857143,7,1,6.775862069,6,3.846153846,3,6.04,5,0.830508475,0.013861545,None,None,0.240390785,0.312757742,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316711889,mentioned,Technology,1240196,850,476,6.78630137,0.197478992,90.7408377,109.893617,0.337696335,0.393617021,1.72513089,1.5,0.073298429,0.085106383,0.232984293,0.319148936,1.068062827,1.872340426,0.157068063,0.138297872,3.594240838,4.308510638,0.633507853,0.457446809,0.620418848,1.436170213,0.952879581,0.70212766,0.413612565,1,0.489528796,1,0.767015707,1,0.271341463,1.222560976,3.713414634,0.289634146,3.137195122,0.807926829,0.301829268,0.667682927,0.243902439,0.277439024,0.743902439,1.033536585,328,6.068965517,5,3.72972973,3,5.389473684,4,0.846153846,5.852941176,5,3.757575758,2,5.72,4,0.882352941,0.025838626,0.442465145,0.259837371,0.529010695,0.303108063,None,None,None,0.034066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879911487,morethan100msgs,Technology,1249,347,13,2.863013699,0.076923077,124.3333333,129,0.25,1,2.166666667,1,0.166666667,0,0,0,1.416666667,2,0,0,4,4,3.166666667,5,0,0,1.083333333,1,0,1,1,1,1,1,0,1.538461538,4.230769231,0.307692308,1.153846154,0.307692308,0.692307692,1.692307692,0,0.076923077,0.461538462,0.307692308,13,5.79887218,5,3.109022556,3,5.002145923,4,1,6.666666667,5,3,2,6.5,4,1,0.051132078,0.372532803,0.224379004,None,None,None,None,None,0.061775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814518580,morethan100msgs,Technology,42,1,652,1.726027397,0,76.99693252,0,0,0,2.050613497,0,0,0,0,0,4.050613497,0,0,0,6.101226994,0,2.050613497,0,0,0,0,0,0,0,1,0,0,0,1,0,0.949386503,16,0,1,0,0,0,1,1,0,652,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518246769,morethan100msgs,Fitness,1215,1465,377,2.087671233,0.99734748,125,137.5,0,0.72606383,1,1.061170213,1,0,0,0.058510638,1,2.031914894,0,0.640957447,3,4.518617021,1,4.462765957,0,3.492021277,1,0.95212766,0,1,1,1,1,1,0.163120567,0.19858156,2.163120567,0.829787234,0.34751773,0.226950355,0.042553191,0.226950355,0.007092199,0.141843972,0.326241135,0.134751773,141,11,11,2,2,10,10,1,2.741538462,2,2.322683706,2,3.441860465,0,0.303191489,0.071982785,None,None,0.195958206,0.314877132,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6758438860,Random,Unknown,7650,392,1,6.263013699,1,0,140,0,0,0,2,0,1,0,0,0,2,0,0,0,5,0,3,0,3,0,1,0,1,0,1,0,1,0,2,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,6,2,2,5,5,1,0,None,None,0.237506009,0.310901126,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550130698,Random,Unknown,488,521,1,2.378082192,1,0,140,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,1,0,1,0,1,0,0,0,1,0,1,5,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,11,11,6,6,10,10,1,0,None,None,0.219608115,0.374573025,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327450170,morethan100msgs,Fitness,106,6,960,2.052054795,0.103125,77.98373984,72.11111111,0,0,1.174216028,1.101010101,0,0,0.243902439,0.636363636,1.174216028,1.101010101,0.003484321,0,2.595818815,2.838383838,3.739837398,3.97979798,0.183507549,0.01010101,1.174216028,1.101010101,0.183507549,0.01010101,0.991869919,1,1,1,0.018808777,0.219435737,1.108672936,0.060606061,0.34691745,0.315569488,0.07523511,0.10031348,0.034482759,0.022988506,0.05015674,0.062695925,957,2.596511628,2,2.236413043,2,2.733333333,0,0.06387921,2.697916667,2,2.506849315,2,2.333333333,0,0,0.016203704,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886416744,between10-3msgs,Technology,55,132,4,5.942465753,0,125.25,0,0.25,0,1.75,0,0,0,0,0,0.75,0,0,0,2.75,0,5.25,0,0,0,0.5,0,0,0,1,0,0.5,0,0.25,1,4.5,0,2.25,1,0.5,0.25,0.25,0.75,0.75,1,4,6.5,4,5.25,2.5,9.5,2,0.75,0,0,0,0,0,0,0,0,0.475864514,0.314793017,None,None,49,371,0.102754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9195597339,Random,Unknown,368,684,1,2.654794521,1,0,61,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,0,0,1,0,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8424262818,morethan100msgs,Fitness,9856,177,535,0.315068493,0.953271028,95.92,125.6196078,0,0.203921569,1.56,1.352941176,0,0.062745098,0,0.452941176,1.36,2.082352941,0,0.078431373,2.92,4.233333333,1.04,2.023529412,1.28,1.594117647,1.36,0.947058824,0.96,1,0.88,1,0.88,1,0.389830508,0.860169492,3.131355932,0.966101695,1.686440678,0.762711864,0.207627119,0.741525424,0.131355932,0.402542373,1.063559322,0.546610169,236,6.32,7,3.565217391,2,4.913043478,4,0.88,4.230142566,4,2.631687243,2,4.159574468,2,0.858823529,0.005755954,0.200284083,0.099759086,0.413915017,0.245455646,None,None,None,0.051117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7725352931,morethan100msgs,Technology,1370,1781,6,3.326027397,0.166666667,96.6,117,0,0,1,3,0,0,0.8,1,1.2,1,0,0,3,5,5,5,0,0,1,1,0,0,1,1,1,1,0,0.25,3,0,0,0.75,0,0.25,0.25,0,0.5,0,4,2.2,2,2.2,2,0,0,0.6,2,2,2,2,0,0,1,0,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124427289,morethan100msgs,Fitness,766,20,5757,4.136986301,0.032482196,132.2427289,134.657754,0.076301616,0.14973262,1.97037702,1.994652406,0.021364452,0.010695187,0.02962298,0.048128342,1.951346499,1.994652406,0.059964093,0.053475936,4.108976661,4.251336898,3.639138241,4.336898396,0.002513465,0,1.938420108,1.978609626,0.002513465,1,1,1,1,1,0.029401219,0.232520617,2.031193976,0.052527788,0.217461456,0.08013625,0.007350305,0.860702761,0.031731804,0.029759771,0.044639656,0.151129437,5578,4.296588869,4,3.003951859,3,3.737910044,2,0.982046679,3.620320856,3,3.042780749,3,2.833333333,0,1,0.070761536,0.431354265,0.250172529,0.448986168,0.266146639,None,None,None,0.053513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6191675751,morethan100msgs,Fitness,6423,1195,1086,5.542465753,0.001841621,113.4603321,116,0.010147601,0,1.135608856,1,0.052583026,0,1.472324723,3,1.143911439,1,0.019372694,0,3.833948339,5,1.942804428,3.5,0.908671587,0.5,0.755535055,0,0.776752768,0.5,0.778597786,1,0.755535055,0,0.558031569,1.144846797,2.91086351,0.228412256,1.766016713,1.376973073,0.086350975,0.686165274,0.048282266,0.071494893,0.267409471,0.25998143,1077,5.58186864,5,3.172062905,2,4.731434385,4,0.997232472,5,5,2,2,4,4,1,0.189654681,0.456066514,0.265639354,0.468025145,0.278915225,None,None,None,0.063434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375071913,mentioned,Business,496,239,24,2.394520548,0.291666667,127.2941176,130.2857143,0.294117647,0.142857143,2,2.142857143,0.294117647,0,0.235294118,0.142857143,2.647058824,3.285714286,0.058823529,0,5.529411765,5.714285714,1.647058824,1,0.647058824,1.428571429,1.764705882,1.714285714,0.470588235,1,0.941176471,1,1,1,0.421052632,1.947368421,4.263157895,0.263157895,4.315789474,1.052631579,0.421052632,0.210526316,0.105263158,0.473684211,1,1,19,7.294117647,7,3.0625,2,6.176470588,6,0.941176471,6.285714286,5,3.285714286,2,4.285714286,4,0.857142857,0.027469136,0.391015975,0.233705724,0.511755513,0.314313759,367,1116,0.077181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8612909959,between100-10msgs,Technology,3625,1731,58,7.265753425,0.017241379,112.7368421,105,0.052631579,0,1.350877193,1,0.052631579,0,0.333333333,0,1.140350877,2,0,0,2.929824561,3,2.561403509,1,2.561403509,1,1,1,0.526315789,1,0.98245614,1,0.929824561,1,0.166666667,0.708333333,2.625,0,0.666666667,0.5625,0.020833333,0.020833333,0.125,0.229166667,0.291666667,0.479166667,48,4.125,4,2.37037037,2,3.722222222,3,0.561403509,9,9,8,8,5,5,1,0.088751526,0.34314772,0.200216259,0.71427567,0.45203584,18,82,0.016013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7467284314,mentioned,Science,31106,2098,2,6.712328767,0,83.5,0,0,0,1.5,0,0,0,0,0,0.5,0,0,0,2,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0.5,3,3.5,0,6,1,0.5,0,1.5,0.5,1,0.5,2,6.5546875,6,3.982142857,2,5.962264151,4.5,0.732824427,7.653846154,6.5,4.461538462,4,6.739130435,5,0.962962963,0.009333943,0.523904037,0.346009822,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6496928672,between10-3msgs,Fitness,7323,1147,59,7.454794521,0.271186441,92.97674419,127.25,0.186046512,0.3125,1.534883721,1.25,0.139534884,0,0.953488372,1.125,1.069767442,2.25,0.046511628,0.25,3.930232558,5.1875,0.953488372,0.8125,0.976744186,3.125,0.837209302,0.625,0.441860465,1,0.348837209,0.5625,0.720930233,0.625,0.159090909,1.090909091,3.227272727,0.522727273,2.25,1,0.386363636,0.340909091,0.159090909,0.340909091,0.5,0.863636364,44,5.023809524,5,2.658536585,2,4.366666667,3,0.744186047,5.625,6,3.125,3,5,4.5,0.9375,0.023399695,0.533541697,0.317064264,0.464800806,0.262862089,5,18,0.0281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9567431020,between100-10msgs,Technology,10,16,268,1.728767123,0.992537313,54.5,116.5338346,0,0,0,1.056390977,3,0.003759398,0,0.041353383,0,2.936090226,0,0.037593985,3,4.07518797,0,3.695488722,2,1.011278195,0,0.977443609,1,1,0,0.977443609,0,0.969924812,0,0.127659574,1.414893617,0.010638298,0.159574468,0.053191489,0.053191489,0.14893617,0.010638298,0.021276596,0.042553191,0.234042553,94,2,2,2,2,0,0,0,2.796019901,2,2.417475728,2,2.773333333,0,0.157894737,0.158184902,None,None,0.182776392,0.201988861,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204298953,mentioned,Science,160,269,33,4.734246575,0.515151515,73.25,106,0.5,0.411764706,2,1.352941176,0.0625,0.058823529,0.125,0,0.8125,1.294117647,0.375,0,3.875,3.117647059,0.25,0.529411765,0.5625,1.058823529,0.1875,0.058823529,0.375,1,0.25,0.529411765,0.1875,0.058823529,0.625,1.583333333,3.75,0.25,2.958333333,0.791666667,0.375,0.5,0.291666667,0.5,1.083333333,0.958333333,24,5,4,3.5625,2,5.222222222,3,0.625,6.294117647,6,2.764705882,2,5,4,0.882352941,0.022727977,0.418394153,0.252147127,0.431686669,0.258035014,36,140,0.061646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159343209,mentioned,Fitness,955,1623,15,4.394520548,0.6,109.8333333,130,0,0.777777778,0.833333333,1.222222222,0.166666667,0.111111111,0.833333333,0.555555556,0.833333333,1.666666667,0,0.222222222,2.666666667,4.555555556,2,0.333333333,1.166666667,2.444444444,0.666666667,0.555555556,0.5,1,0.666666667,0.222222222,0.666666667,0.555555556,0.5,1,4,0.1,3.3,1.9,0.7,0.5,0.2,0.6,1.4,0.9,10,5.166666667,5.5,2.666666667,2,5.25,4.5,0.666666667,5,6,2.666666667,2,4.25,5,1,0.02179781,0.505291492,0.310293978,0.395200336,0.247651938,8,317.666667,0.131494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5130098070,between100-10msgs,Fitness,7,15,84,1.534246575,0,135.6785714,0,0,0,0.988095238,0,0,0,0,0,1.011904762,0,0.119047619,0,2.119047619,0,4.583333333,0,0.011904762,0,0.988095238,0,0.011904762,0,1,0,0.988095238,0,2.869047619,0.011904762,2.488095238,0.047619048,0,2.869047619,0,1.19047619,0,2.869047619,2.869047619,0.011904762,84,3.142857143,3,2.023809524,2,2.2,2,1,0,0,0,0,0,0,0,0.638273301,0.246769755,0.154178218,None,None,None,None,None,0.012493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9167321278,Random,Unknown,578,448,3,4.797260274,1,0,134.3333333,0,0,0,3.333333333,0,0,0,0,0,3,0,0,0,6.333333333,0,0,0,1,0,1,0,1,0,0,0,1,0,2.5,4,0,1.5,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,8.333333333,7,6.666666667,6,6,5,1,0,None,None,0.252216399,0.405901794,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9122175635,Random,Unknown,1258,2007,1,6.808219178,0,118,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,9,0,4,2,0,0,0,0,0,0,1,6,6,3,3,4.5,4.5,1,5.25,5.5,3.5,3.5,5,2,1,0,0.861247915,0.504817935,None,None,2897,7169.333333,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238727438,Random,Unknown,34,120,1,4.789041096,1,0,69,0,0,0,2,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,2,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,4,4,4,4,0,0,1,0,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
